,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
0,macs0416_37,0.5362,64.02682251,-24.10858977,28.31063428,f814w_w_f814w,1,1.1782,1.0761,0.1021,26.72917067,-1.493125443,-1.897080985,1.287730427,0.962277,1.986501093,1.105512012,0,0,0,-0.030246976,0.027812085,0.002960321,0.002912033,0.049294354,0.071438444,0.023194205,0.022526201,0.072719618,0.022679266,0,0,0,0.010062605,0.006206592,0.005712909,0.006811583,0.34688159,-0.013643327,0.015362059,0.191444956,-16.82692699,-4.702908878,19.66478643,22.25356964,0.000249848,5.55E-05,0,0,0.000261262,0.000309094,0.338741563,-1.883390847,6.381498544,-0.019563969,0.040262111,-0.454777578,0.512068644,-0.652132302,1.342070365,0.684862717,0.020545882,1.492122449,39,5788.396225,610.3532831,173.6518868,18.31059849,0
4,macs0416_63,1.7797,64.02025956,-24.10746084,34.26789967,f606w_w_f814w,1,0.816,0.2395,0.5765,26.04698391,-3.265102771,-1.814287205,1.884588403,0.203032506,1.28871544,-0.134450721,0,0,0,0.088445871,0.009344938,0.001533156,0.061466483,0.020250914,0.016933846,0.020336202,0.005471611,0.034753102,0.073075568,0,0,0,0.003415201,0.004788762,0.007386029,0.008168944,0.677179711,0.044989513,0.03540571,0.151281813,54.67451388,8.977244318,-1.737338835,8.109075188,0.020294908,0.019079576,0,0,0.000301567,0.000315535,0.092617671,-1.987304352,5.042727116,0.041923202,-0.016715834,1.49965044,1.180190347,1.397440067,-0.557194469,1.908350256,0.057250508,1.504428269,31,6507.270597,745.7550513,195.2181179,22.37265154,0
5,macs0416_68,0.4749,64.02451167,-24.10707768,44.66011014,f814w_w_f814w,1,1.9042,2.3522,-0.448,25.44049636,-1.562368441,-1.2309328,1.102233877,3.233403365,1.117744725,-0.078522115,0,0,0,-0.00163151,-0.002995153,0.00086342,0.003008046,0.069963128,0.065564665,0.01385864,0.047572092,0.023235237,0.093153523,0,0,0,0.003524262,0.00255163,0.00262385,0.00380067,0.315128054,-0.000384045,6.45E-06,0.286934306,10.10497472,-6.057376909,-28.27989516,-2.05487131,-0.001255206,-0.000309955,0,0,0.000224616,0.000300404,0.591404691,-1.646653809,9.564476855,-0.002110885,-0.005996752,-0.012801507,0.000214889,-0.070362836,-0.199891742,0.012803311,0.000384099,0.211914221,63,6041.525954,791.7827066,181.2457786,23.7534812,0
8,macs0416_79,2.6677,64.02389913,-24.10668454,40.85370347,f606w_w_f814w,1,1.0147,0.5553,0.4594,25.51485046,-1.700752485,-1.137335348,0.746884226,2.233707404,2.659474815,0.808282347,0,0,0,0.038277314,-0.018365005,-0.010822963,-0.00590208,0.061730023,0.068945187,0.012061214,0.023908327,0.054291794,0.010101907,0,0,0,0.004114453,0.003662977,0.003758162,0.004347336,0.748250296,0.013727176,-0.012133543,0.231797049,75.3998925,-2.028361408,-58.09411624,-72.29777994,0.000146435,-0.001237571,0,0,0.000297858,0.000313174,0.102489359,-1.985137325,7.726568315,0.035373101,-0.024596467,0.457572523,-0.404451423,1.179103365,-0.819882241,0.610699245,0.018320977,1.436137749,49,6108.624382,838.953843,183.2587314,25.16861529,0
10,macs0416_89,1.1877,64.02753974,-24.10638383,21.38288359,f606w_w_f814w,1,0.9728,0.8367,0.1361,26.17516393,-1.908670818,-0.948118253,1.120952756,2.491378956,1.312349697,-0.828698555,0,0,0,-0.010561751,-0.031305128,0.003793303,0.02211252,0.072782652,0.078714515,0.01900788,0.050481397,0.039798931,0.051836096,0,0,0,0.005227684,0.003133226,0.003474226,0.00472191,0.395080292,-0.003384224,-0.004596304,0.258111035,-69.97034532,-65.24522019,4.746401878,98.08205085,-0.00613726,0.008061962,0,0,0.000274985,0.000310706,0.245806327,-1.937683894,8.60370116,-0.010970831,-0.058013953,-0.112807459,-0.153210131,-0.365694357,-1.933798427,0.190259999,0.0057078,1.968072335,52,5709.854238,875.0707584,171.2956271,26.25212275,0
12,macs0416_95,0.5658,64.0207924,-24.10606018,74.18179589,f606w_w_f814w,1,1.7813,1.9078,-0.1265,24.52401666,-1.7438975,-2.605488835,0.923198491,2.018189531,1.662741636,1.474666671,0,0,0,0.004133156,0.008864111,0.004039452,0.030283132,0.011025145,0.014664597,0.003493691,0.007110435,0.009719537,0.005387325,0,0,0,0.002317185,0.001040042,0.000743313,0.000907075,1.782553623,0.004086304,0.019573622,0.189969353,11.32648028,1.549409376,6.387699918,13.06855737,0.00567665,0.002351568,0,0,0.000246451,0.000307675,0.448860329,-1.795532658,6.33231175,-0.003992599,-0.001845399,0.136210124,0.652454065,-0.133086648,-0.0615133,0.666520446,0.019995613,0.146614945,44,6448.926131,913.8413176,193.4677839,27.41523953,0
20,macs0416_134,2.5539,64.036608,-24.10513341,27.99096737,f814w_w_f814w,1,1.2747,1.0183,0.2564,26.43061548,-2.074180104,-2.339451743,0.644213264,3.394596869,1.343035179,1.40331065,0,0,0,0.02835347,0.000328978,0.022447508,0.012010041,0.079519793,0.093821996,0.016875438,0.057298395,0.038297877,0.052456915,0,0,0,0.009556416,0.005888935,0.005216323,0.006453732,0.449583553,0.025400489,0.006169509,0.172775429,9.160672966,2.100107828,12.66696482,-0.333829135,0.011566057,-0.003006482,0,0,0.000241308,0.000307832,0.492810572,-1.755013556,5.759180957,-0.019494527,-0.005511554,0.846682962,0.205650317,-0.649817578,-0.183718478,0.87130023,0.026139007,0.675289096,41,4716.56653,1025.157513,141.4969959,30.75472539,0
21,macs0416_151,0.4664,64.02834776,-24.10389319,33.7709643,f606w_w_f814w,1,2.5569,2.8553,-0.2984,24.25860027,-1.230347878,-1.334677387,1.337502197,3.952042805,1.146852743,-1.621051758,0,0,0,-0.004750899,0.003899829,0.004096198,-0.004682327,0.005280929,0.009530677,0.007216286,0.029810386,0.011377407,0.035136882,0,0,0,0.000849449,0.006023676,0.001247602,0.005871023,0.38135824,-0.000327351,-0.000391249,0.494251222,-118.28579,5.148029377,96.34965931,276.4798874,-6.28E-05,0.002189741,0,0,0.000271648,0.000310135,0.26684127,-1.92663295,16.47504073,-0.008519746,0.008190906,-0.010911686,-0.013041635,-0.283991528,0.273030212,0.017004386,0.000510132,0.393950105,104,5621.366412,1173.953892,168.6409923,35.21861675,0
23,macs0416_158,0.9154,64.02656218,-24.10380676,44.40759121,f606w_w_f814w,1,1.2107,1.4203,-0.2096,24.50779173,-0.273059071,0.278454361,1.085080643,2.079504491,2.849103269,0.777712901,0,0,0,-0.011391311,0.001775074,-0.002233015,-0.019569488,0.025999683,0.033151401,0.017627081,0.013255453,0.04294581,0.00424279,0,0,0,0.000615132,0.000645555,0.00216686,0.002521849,0.633452588,-0.006812163,-0.008897207,0.3993292,-112.3303736,-80.5170292,-137.9927934,-291.220346,-0.002082601,-0.003040603,0,0,0.000309602,0.000312812,0.022089374,-1.996577441,13.31097335,-0.002346133,0.012447354,-0.227072093,-0.296573567,-0.078204429,0.414911815,0.37352057,0.011205617,0.422217654,77,5816.953668,1184.312312,174.50861,35.52936935,0
25,macs0416_166,1.7662,64.02898835,-24.10358575,38.07195069,f606w_w_f814w,1,0.9449,0.8316,0.1133,25.19465445,-0.917038865,-0.506224548,0.73015977,3.194250511,2.879496284,1.057487355,0,0,0,-0.000853988,-0.003332093,0.001750036,-0.017897218,0.079755102,0.096125776,0.008894793,0.026055814,0.041487633,0.006007823,0,0,0,0.002619392,0.000971449,0.000599991,0.001156789,0.56177421,0.000448024,-0.010614655,0.323958263,73.55221989,15.70352445,25.02453882,-5.950913027,0.008239814,-0.00233125,0,0,0.000288819,0.000312113,0.156387098,-1.973314538,10.79860877,-0.003052048,0.00395047,0.014934129,-0.353821843,-0.101734927,0.131682324,0.354136873,0.010624106,0.166403816,66,5551.200696,1210.85043,166.5360209,36.32551291,0
26,macs0416_167,0.6008,64.02100228,-24.10345502,67.91866144,f814w_w_f814w,1,2.3442,3.0068,-0.6626,25.1588853,-1.526563447,-2.69919256,0.849142963,2.601153438,2.698010174,1.446465208,0,0,0,-0.01441089,0.007958608,0.000146681,0.006615911,0.008466716,0.00974928,0.008737643,0.023575037,0.037562076,0.006370483,0,0,0,0.002134598,0.005602447,0.001172977,0.005231706,0.327579787,-0.007132105,0.00728726,0.287661206,-61.86702307,11.13929423,-56.89270489,68.90333936,-0.009408481,0.002841748,1,0,0.000307455,0.000312898,0.036938511,-1.994929988,9.588706876,-0.007425466,0.008629956,-0.237736822,0.242908653,-0.247515539,0.287665202,0.339887349,0.01019662,0.37949336,64,6425.973059,1226.462785,192.7791918,36.79388354,0
27,macs0416_168,0.4751,64.01774556,-24.10371864,33.42892628,f814w_w_f814w,1,0.9824,0.7053,0.2771,26.40215399,-0.993982994,-1.294405397,1.270255659,0.828993324,3.443768783,0.787287046,0,0,0,-0.015062929,-0.004553269,-0.014251385,0.017363258,0.13861528,0.176574675,0.067354348,0.095243311,0.669381855,0.050958567,0,0,0,0.078584678,0.071541199,0.068376435,0.082511481,0.331130299,-0.014657157,0.006404995,0.233553668,13.28506284,-7.809927503,-0.345163026,17.34104003,4.24E-05,0.041036067,0,0,0.000326134,0.000313661,-0.076895037,-1.991826178,7.785122277,0.013845613,-0.015511532,-0.488571894,0.213499817,0.461520447,-0.517051058,0.533183521,0.015995506,0.693067759,44,6782.700589,1194.783586,203.4810177,35.84350759,0
28,macs0416_169,2.6785,64.02949268,-24.10385321,29.05662846,f606w_w_f814w,1,1.2542,0.7827,0.4715,26.31327588,-0.477238319,-1.609046423,0.852449936,2.484732822,1.504447192,-0.452714781,0,0,0,-0.037557944,0.004807974,0.005937283,-0.008557753,0.086716585,0.076261686,0.01798421,0.043479689,0.044285764,0.034648346,0,0,0,0.005745629,0.006060716,0.006171439,0.010796136,0.492289702,-0.01581033,-0.001874889,0.201049192,-16.52243871,-17.41261553,1.045563763,-17.69941198,-0.004566624,-0.010192895,0,0,0.000225905,0.000302978,0.597291015,-1.639607081,6.701639735,-0.027684897,0.011490838,-0.527011011,-0.062496305,-0.922829893,0.383027938,0.530703678,0.01592111,0.999162355,43,5495.956031,1178.75843,164.8786809,35.3627529,0
29,macs0416_171,0.4578,64.02607888,-24.10296201,66.69602035,f606w_w_f814w,1,2.918,3.2629,-0.3449,23.80202301,-2.102281306,-1.72656409,1.283215233,2.094112076,1.739156809,1.498998279,0,0,0,-0.001996672,0.001148906,0.000245121,0.001871709,0.053680512,0.042862773,0.003221412,0.007463143,0.008190434,0.004280861,0,0,0,0.003407505,0.001238764,0.002239321,0.001255772,0.449826453,-0.000875775,0.001510307,0.380443745,-49.91815041,20.39343217,-1.118409304,4.928233961,-0.001467323,0.000518786,0,0,0.000278129,0.000310148,0.219905674,-1.948507617,12.68145817,-0.001366017,0.000787505,-0.02919251,0.050343578,-0.045533916,0.02625016,0.058195176,0.001745855,0.052558619,79,5869.901104,1285.678037,176.0970331,38.57034112,0
32,macs0416_180,0.5966,64.02276763,-24.10318891,50.47772371,f814w_w_f814w,1,1.933,2.3511,-0.4181,25.12776758,-1.2587957,-1.867826557,1.170644003,2.460841848,1.363780245,-0.846783711,0,0,0,-0.009298085,-0.001265285,0.002816137,0.005668377,0.052305889,0.053478951,0.012240266,0.032573241,0.024848637,0.029955731,0,0,0,0.003374387,0.002229739,0.002254646,0.003190339,0.285335107,-0.003240974,0.002201546,0.265928524,-42.75148982,-9.943698881,-7.268332621,45.26738243,-0.005134713,0.001539246,0,0,0.000256837,0.000307883,0.366642987,-1.861290982,8.864284129,-0.008873248,-0.004732117,-0.108032466,0.073384869,-0.295774919,-0.157737219,0.130599973,0.003917999,0.335207149,57,6232.604987,1258.416941,186.9781496,37.75250823,0
35,macs0416_188,0.9244,64.02216082,-24.10306821,30.16153719,f606w_w_f814w,1,0.992,1.3598,-0.3678,24.78411822,-0.695175467,-2.061924291,0.964029792,2.168989971,1.177822098,-0.045698877,0,0,0,-0.037005063,0.017206332,-0.001936279,0.006232385,0.019876786,0.019059995,0.005939197,0.013787664,0.011600657,0.030564182,0,0,0,0.00196317,0.001566606,0.001712087,0.002736324,0.829758249,-0.019470671,0.011719359,0.177507527,-0.760991609,3.378397103,-0.035835549,-6.005800289,-8.66E-05,-0.003201771,0,0,0.000285748,0.000310717,0.169672287,-1.967312478,5.916917565,-0.015598113,0.022693306,-0.649022358,0.390645292,-0.519937104,0.756443541,0.757518162,0.022725545,0.917900552,38,6299.074364,1272.894619,188.9722309,38.18683857,0
41,macs0416_260,1.4995,64.03523116,-24.10123404,43.45893699,f606w_w_f814w,1,0.9142,0.5669,0.3473,25.88760192,-0.369883828,-1.829422989,0.488667477,3.744783362,1.738706386,0.325835556,0,0,0,-0.035038231,0.011075577,-0.018405749,-0.015897332,0.082892952,0.032928233,0.011033527,0.040253599,0.03155913,0.015951868,0,0,0,0.002824418,0.00200641,0.002736855,0.00385674,0.44729514,-0.02672199,-0.002410878,0.203814021,-13.12025188,-8.417074215,14.53602569,-2.800588355,0.002412628,-0.002962308,0,0,0.000258418,0.000309587,0.365175504,-1.862774011,6.793800709,0.010089508,0.024562031,-0.890732993,-0.080362592,0.33631693,0.818734374,0.894350832,0.026830525,0.885118666,45,4867.38565,1493.080298,146.0215695,44.79240895,0
42,macs0416_262,3.1758,64.01651497,-24.10122609,25.0058983,f814w_w_f814w,1,1.3968,1.0959,0.3009,25.74760719,-2.148430513,-2.395667383,1.853649761,1.245212403,1.805760357,0.022516588,0,0,0,0.012518264,0.006911073,0.009816085,-0.002378177,0.282725281,0.117900815,0.056284683,0.068374752,0.114182018,0.045436594,0,0,0,0.009156753,0.005284914,0.005422148,0.01173924,0.334493298,0.011167174,0.002266448,0.312873789,-117.7755272,62.20554106,0.259554024,-61.86406638,-0.00757431,-0.001424733,0,0,0.000187304,0.000287641,0.885483607,-1.213796957,10.42912632,-0.008464995,0.011555699,0.372239149,0.075548269,-0.282166495,0.385189964,0.379828283,0.011394849,0.477482187,77,6917.539021,1493.870619,207.5261706,44.81611858,0
45,macs0416_277,0.8652,64.01943643,-24.10080545,25.71936962,f814w_w_f814w,1,0.965,1.3674,-0.4024,25.64518378,-1.373253917,-2.042780538,0.704630894,2.168212387,2.551287773,-1.149240253,0,0,0,-0.00207473,0.017865601,0.014686961,0.006794819,0.100565659,0.155472167,0.023414813,0.049691703,0.103886505,0.018933908,0,0,0,0.01703697,0.008418403,0.006274637,0.007105011,0.274393918,0.006306116,0.01233021,0.181232332,-28.08106989,10.14033786,-5.305190161,-10.64281183,-0.016539632,-0.006142295,0,0,0.000262329,0.000308369,0.325982391,-1.891342785,6.04107772,-0.023067807,0.023400992,0.210203859,0.411007002,-0.768926892,0.780033059,0.461641006,0.01384923,1.095308239,41,6597.531451,1544.391491,197.9259435,46.33174474,0
46,macs0416_280,0.4687,64.03579432,-24.10045746,46.68331573,f606w_w_f814w,1,2.338,2.6526,-0.3146,24.4267299,-1.259778467,-1.952697484,1.122128619,3.140627425,1.075572441,0.746239797,0,0,0,-0.002133843,0.003918103,0.001465485,-0.000313926,0.253067101,0.207179425,0.007474348,0.030489499,0.015887786,0.054962548,0,0,0,0.010748567,0.008851003,0.010676253,0.007905745,0.424295972,-0.000334179,0.001802088,0.302772535,22.20579166,-2.46563075,-6.846955979,2.261605507,0.000690924,3.19E-05,0,0,0.000261686,0.000308604,0.33280832,-1.886204241,10.09241784,-0.003265149,0.006034117,-0.01113929,0.060069606,-0.108838305,0.201137245,0.06109371,0.001832811,0.228696235,65,4805.698599,1586.270728,144.170958,47.58812185,0
48,macs0416_305,3.4898,64.02637246,-24.10011865,27.6021248,f814w_w_f814w,1,1.8475,1.7154,0.1321,26.06989284,-1.844474779,-2.387642481,0.648461478,2.980046791,1.48476797,1.295923119,0,0,0,-0.004232942,0.036568758,0.000717098,0.004923692,0.070332429,0.099270345,0.01680846,0.051790496,0.044125059,0.035901237,0,0,0,0.010637198,0.005281222,0.005210708,0.007154102,0.343987147,-0.001757922,0.020746225,0.173792644,30.51045738,12.9893726,-3.841298669,-0.880465012,0.010908408,0.00656199,0,0,0.000241909,0.000304967,0.46935827,-1.775738267,5.793088132,-0.003192118,0.052391291,-0.058597407,0.691540841,-0.106403942,1.746376377,0.694019013,0.02082057,1.749614886,38,5837.769737,1626.883205,175.1330921,48.80649615,0
50,macs0416_334,0.435,64.03404144,-24.09917235,62.77132697,f606w_w_f814w,1,2.4354,2.7467,-0.3113,24.04684669,-1.282263184,-1.48611726,1.034242831,3.478485047,1.246564617,-1.312128256,0,0,0,-0.0012631,6.49E-05,0.000407026,-0.00116673,0.020666907,0.027906174,0.003435441,0.012200589,0.006468703,0.011524928,0,0,0,0.007503162,0.004648319,0.007075251,0.003626475,0.548416683,-0.000428037,-0.000550924,0.314527849,20.42571604,7.234759648,-11.47522113,18.88600714,0.000192917,0.000917444,0,0,0.000260577,0.000309946,0.351245345,-1.871521039,10.48426162,-0.001242089,0.00068069,-0.014267896,-0.018364121,-0.041402972,0.022689654,0.023255403,0.000697662,0.047212567,69,4997.711488,1740.480395,149.9313446,52.21441185,0
51,macs0416_336,2.3418,64.03824517,-24.09960684,27.15072493,f606w_w_f814w,1,0.8197,0.2301,0.5896,26.40632915,-2.520210679,-1.739795119,1.16208043,1.143511055,1.886283102,0.09309103,0,0,0,0.046587412,-0.010487853,-0.023961232,-0.024727982,0.071901335,0.052945549,0.025069541,0.027475562,0.070833985,0.029774994,0,0,0,0.00505322,0.005150539,0.00705361,0.01604714,0.547991808,0.01131309,-0.017607917,0.17077467,44.05142746,-12.13558559,-5.528696221,-18.87675685,0.017354935,-0.022307985,0,0,0.000258451,0.000309052,0.360527552,-1.867939595,5.692488989,0.059235554,-0.003367788,0.377102993,-0.58693058,1.974518465,-0.112259598,0.697634699,0.020929041,1.977707103,41,4537.232329,1688.34515,136.1169699,50.6503545,0
53,macs0416_367,0.4282,64.03864304,-24.09906,51.16638175,f606w_w_f814w,1,1.5775,1.4033,0.1742,25.40606994,-1.150011658,-1.960233218,0.634809317,2.712279982,1.77483243,-0.182401969,0,0,0,-0.037712632,0.001268679,0.013367383,0.042434273,0.040675802,0.028389502,0.006739003,0.01939397,0.022419465,0.009234901,0,0,0,0.002105919,0.00175399,0.002340496,0.00529539,0.577037149,-0.012172625,0.021851476,0.174199526,-29.91821608,0.312240161,5.086704684,-2.639165644,-0.004742293,-0.000881114,0,0,0.000245549,0.000305556,0.44169783,-1.802979385,5.806650867,-0.03890739,-0.019314118,-0.405754158,0.728382522,-1.296913004,-0.643803934,0.833773072,0.025013192,1.447918108,40,4493.648085,1753.96542,134.8094426,52.61896259,0
55,macs0416_374,2.7311,64.03919733,-24.0984991,71.58771556,f606w_w_f814w,1,1.9684,2.0131,-0.0447,23.84224679,-1.745800598,-0.237763618,0.913385764,2.682487154,1.225232225,2.504102135,0,0,0,-0.003135618,-0.011410225,-0.008892592,-0.045335575,0.013605157,0.011870569,0.003619065,0.009371705,0.007114334,0.013828186,0,0,0,0.001322396,0.000738816,0.000629227,0.000792641,1.672900552,-0.006014105,-0.0283729,0.233223125,-6.442992355,-2.924067109,-13.13327294,-65.32990285,-0.001850247,-0.005254242,0,0,0.000245485,0.000306312,0.447677952,-1.79686814,7.774104151,0.011771079,0.00555245,-0.200470166,-0.945763324,0.392369313,0.185081672,0.966776371,0.029003291,0.433830501,53,4432.929857,1821.273357,132.9878957,54.63820071,0
56,macs0416_384,2.1824,64.04104364,-24.09885149,23.93724942,f814w_w_f814w,1,2.6574,3.061,-0.4036,26.09825818,-1.315982653,-1.516173305,1.172941729,2.922584626,1,-0.37848244,0,0,0,-0.010610621,-0.006609027,-0.004376527,0.000525074,0.12017975,0.148692141,0.031476752,0.068714959,5.77E-10,0.654869282,0,0,0,0.007208902,0.005400787,0.006525316,0.009413439,0.37844719,-0.007493574,-0.003041976,0.247501768,-1.431530418,-20.06665884,18.47065935,-23.97712686,0.001038536,-0.005156393,0,0,0.000241971,0.000315986,0.543561995,-1.697353228,8.250058935,0.001259479,-0.010176077,-0.249785792,-0.101399207,0.041982646,-0.339202566,0.269582531,0.008087476,0.341790759,54,4230.684006,1778.981092,126.9205202,53.36943276,0
